time,city,description,origin,source
2023-11-05 16:01:07,ניר עם,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 16:01:07,שדרות,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 16:51:03,באר שבע - מערב,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 16:51:10,באר שבע - דרום,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 16:51:52,חצרים,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 16:58:50,חולית,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 16:59:01,יתד,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 16:59:01,שדה אברהם,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 16:59:04,סופה,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 16:59:14,אבשלום,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 16:59:14,יבול,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 17:01:01,רעים,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 17:03:00,ניר יצחק,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 17:03:00,סופה,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 17:03:12,פרי גן,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 17:20:34,נירים,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 18:48:34,איבים,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 18:48:34,מטווח ניר עם,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 18:48:34,מפלסים,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 18:48:34,ניר עם,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 18:48:34,שדרות,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 19:12:15,קריית שמונה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-05 19:12:18,תל חי,ירי רקטות וטילים,Lebanon,github_csv
2023-11-05 19:12:21,דפנה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-05 19:12:21,כפר גלעדי,ירי רקטות וטילים,Lebanon,github_csv
2023-11-05 19:12:21,כפר יובל,ירי רקטות וטילים,Lebanon,github_csv
2023-11-05 19:12:21,מעיין ברוך,ירי רקטות וטילים,Lebanon,github_csv
2023-11-05 19:12:26,מטולה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-05 19:13:17,אזור תעשייה נ.ע.מ,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 19:13:17,בית הגדי,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 19:13:17,נתיבות,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:15,בית דגן,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:15,משמר השבעה,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:15,ראשון לציון - מזרח,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:15,ראשון לציון - מערב,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:25,אזור,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:25,בני ברק,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:25,ג'לג'וליה,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:25,גני עם,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:25,הוד השרון,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:25,חגור,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:25,חולון,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:25,ירקונה,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:25,מרכז אזורי דרום השרון,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:25,נווה ירק,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:25,עדנים,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:25,פתח תקווה,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:25,רמת גן - מערב,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:25,רמת השרון,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:25,תחנת רכבת ראש העין,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:25,תל אביב - עבר הירקון,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:26,אלישמע,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:41,פארק תעשיות פלמחים,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:48,גבעת השלושה,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:48,כפר קאסם,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:48,ראש העין,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:54,אזור תעשייה אפק ולב הארץ,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:54,חורשים,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:01:54,כפר ברא,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:02:17,אירוס,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:02:17,בית חנן,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:02:17,בית עובד,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:02:17,גן שורק,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:02:17,נטעים,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:02:17,נס ציונה,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:02:17,עיינות,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:02:26,גבעתיים,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:02:26,מקווה ישראל,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:02:26,תל אביב - דרום העיר ויפו,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:02:26,תל אביב - מזרח,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:02:26,תל אביב - מרכז העיר,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:02:33,גבעת שמואל,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 20:02:33,רמת גן - מזרח,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 21:26:22,קריית שמונה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-05 22:01:26,אזור,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:01:26,חולון,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:01:26,מקווה ישראל,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:01:26,רמת גן - מערב,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:01:26,תל אביב - מזרח,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:01:43,אור יהודה,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:01:43,באר יעקב,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:01:43,גני תקווה,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:01:43,חמד,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:01:43,יהוד-מונוסון,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:01:43,מעש,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:01:43,ניר צבי,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:01:43,סביון,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:01:43,קריית אונו,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:01:43,ראשון לציון - מזרח,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:01:43,רמת גן - מזרח,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:01:43,תעשיון צריפין,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:01:48,אחיעזר,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:01:49,ראשון לציון - מערב,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:02:00,"אשדוד - ג,ו,ז",ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:02:00,"אשדוד - ח,ט,י,יג,יד,טז",ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:02:13,מגשימים,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:02:37,בת-ים,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:02:37,גנות,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:02:37,משמר השבעה,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:02:52,בית דגן,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:02:52,בית חנן,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:02:52,גן שורק,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:02:52,ישרש,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:02:52,כפר חב''ד,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:02:52,נטעים,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:02:52,נס ציונה,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:02:52,נצר סרני,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:02:52,פארק תעשיות פלמחים,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:02:52,צפריה,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:02:52,רחובות,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:02:52,רמלה,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:02:58,גבעתיים,ירי רקטות וטילים,Gaza,github_csv
2023-11-05 22:02:58,תל אביב - דרום העיר ויפו,ירי רקטות וטילים,Gaza,github_csv
2023-11-06 07:33:30,כפר עזה,ירי רקטות וטילים,Gaza,github_csv
2023-11-06 07:33:30,מטווח ניר עם,ירי רקטות וטילים,Gaza,github_csv
2023-11-06 07:33:30,נחל עוז,ירי רקטות וטילים,Gaza,github_csv
2023-11-06 07:33:30,נתיב העשרה,ירי רקטות וטילים,Gaza,github_csv
2023-11-06 11:07:25,ארז,ירי רקטות וטילים,Gaza,github_csv
2023-11-06 11:07:25,יד מרדכי,ירי רקטות וטילים,Gaza,github_csv
2023-11-06 11:07:25,נתיב העשרה,ירי רקטות וטילים,Gaza,github_csv
2023-11-06 14:00:32,רעים,ירי רקטות וטילים,Gaza,github_csv
2023-11-06 14:00:51,עין השלושה,ירי רקטות וטילים,Gaza,github_csv
2023-11-06 16:01:08,"אשדוד - ח,ט,י,יג,יד,טז",ירי רקטות וטילים,Gaza,github_csv
2023-11-06 16:01:08,גן יבנה,ירי רקטות וטילים,Gaza,github_csv
2023-11-06 16:01:15,"אשדוד - ג,ו,ז",ירי רקטות וטילים,Gaza,github_csv
2023-11-06 16:01:19,שדה עוזיהו,ירי רקטות וטילים,Gaza,github_csv
2023-11-06 16:01:19,שתולים,ירי רקטות וטילים,Gaza,github_csv
2023-11-06 16:01:49,אמונים,ירי רקטות וטילים,Gaza,github_csv
2023-11-06 16:01:49,בית עזרא,ירי רקטות וטילים,Gaza,github_csv
2023-11-06 16:01:49,גבעתי,ירי רקטות וטילים,Gaza,github_csv
2023-11-06 16:01:49,ניצן,ירי רקטות וטילים,Gaza,github_csv
2023-11-06 16:01:49,עזר,ירי רקטות וטילים,Gaza,github_csv
2023-11-06 16:17:41,מלכיה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-06 16:18:14,אביבים,ירי רקטות וטילים,Lebanon,github_csv
2023-11-06 16:18:49,דישון,ירי רקטות וטילים,Lebanon,github_csv
2023-11-06 16:32:32,כיסופים,ירי רקטות וטילים,Gaza,github_csv
2023-11-06 16:39:12,נהריה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-06 16:39:14,סער,ירי רקטות וטילים,Lebanon,github_csv
2023-11-06 16:39:22,אזור תעשייה אכזיב מילואות,ירי רקטות וטילים,Lebanon,github_csv
2023-11-06 16:39:22,בצת,ירי רקטות וטילים,Lebanon,github_csv
2023-11-06 16:39:22,לימן,ירי רקטות וטילים,Lebanon,github_csv
2023-11-06 16:39:22,ראש הנקרה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-06 16:39:22,שלומי,ירי רקטות וטילים,Lebanon,github_csv
2023-11-06 16:39:24,קריית ים,ירי רקטות וטילים,Lebanon,github_csv
2023-11-06 16:39:32,גשר הזיו,ירי רקטות וטילים,Lebanon,github_csv
2023-11-06 16:40:07,אזור תעשייה שער נעמן,ירי רקטות וטילים,Lebanon,github_csv
2023-11-06 16:40:07,כפר מסריק,ירי רקטות וטילים,Lebanon,github_csv
2023-11-06 16:40:07,עין המפרץ,ירי רקטות וטילים,Lebanon,github_csv
2023-11-06 16:40:07,עכו,ירי רקטות וטילים,Lebanon,github_csv
2023-11-06 16:40:07,עכו - אזור תעשייה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-06 16:40:07,קריית ביאליק,ירי רקטות וטילים,Lebanon,github_csv
2023-11-06 16:41:31,כברי,ירי רקטות וטילים,Lebanon,github_csv
2023-11-06 17:20:30,סופה,ירי רקטות וטילים,Gaza,github_csv
2023-11-06 17:20:35,חולית,ירי רקטות וטילים,Gaza,github_csv
2023-11-06 17:20:36,ניר יצחק,ירי רקטות וטילים,Gaza,github_csv
2023-11-06 19:10:37,שתולה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-06 19:20:02,שתולה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-06 19:37:01,שתולה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-06 21:47:05,דפנה,ירי רקטות וטילים,FA,github_csv
2023-11-06 21:47:05,הגושרים,ירי רקטות וטילים,FA,github_csv
2023-11-06 21:47:05,ע'ג'ר,ירי רקטות וטילים,FA,github_csv
2023-11-06 21:47:05,קיבוץ דן,ירי רקטות וטילים,FA,github_csv
2023-11-06 21:47:05,שאר ישוב,ירי רקטות וטילים,FA,github_csv
2023-11-06 21:47:05,שניר,ירי רקטות וטילים,FA,github_csv
2023-11-07 06:40:06,ניר עוז,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 06:40:06,נירים,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 11:01:24,אזור תעשייה הדרומי אשקלון,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 12:47:10,מפלסים,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 13:04:57,ישע,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 13:04:57,מבטחים,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 13:04:57,עמיעוז,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 13:05:01,אוהד,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 13:05:01,צוחר,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 13:05:01,שדה ניצן,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 13:05:17,תלמי אליהו,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 13:26:33,רעים,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 16:29:18,עין קנייא,ירי רקטות וטילים,Lebanon,github_csv
2023-11-07 16:29:40,מסעדה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-07 16:30:00,דפנה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-07 16:30:00,קיבוץ דן,ירי רקטות וטילים,Lebanon,github_csv
2023-11-07 16:30:00,שאר ישוב,ירי רקטות וטילים,Lebanon,github_csv
2023-11-07 16:30:00,שניר,ירי רקטות וטילים,Lebanon,github_csv
2023-11-07 17:00:44,"אשדוד - ח,ט,י,יג,יד,טז",ירי רקטות וטילים,Gaza,github_csv
2023-11-07 17:00:49,"אשדוד -יא,יב,טו,יז,מרינה,סיט",ירי רקטות וטילים,Gaza,github_csv
2023-11-07 17:00:55,"אשדוד - א,ב,ד,ה",ירי רקטות וטילים,Gaza,github_csv
2023-11-07 17:00:57,אשדוד - איזור תעשייה צפוני,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 17:00:57,"אשדוד - ג,ו,ז",ירי רקטות וטילים,Gaza,github_csv
2023-11-07 17:01:11,ניצן,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:00:03,גן שורק,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:00:03,פארק תעשיות פלמחים,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:00:04,פלמחים,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:00:06,אורנית,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:00:06,אזור תעשייה אפק ולב הארץ,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:00:06,כפר ברא,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:00:06,כפר קאסם,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:00:06,עינת,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:00:06,ראש העין,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:00:16,הרצליה - מערב,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:00:16,הרצליה - מרכז וגליל ים,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:00:16,כפר סירקין,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:00:16,כפר שמריהו,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:00:16,רמת השרון,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:00:16,רעננה,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:00:29,מטווח ניר עם,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:00:29,מפלסים,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:00:47,מתחם פי גלילות,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:00:47,סינמה סיטי גלילות,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:00:47,תל אביב - עבר הירקון,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:00:48,אשדוד - איזור תעשייה צפוני,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:01:24,אלעד,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:01:24,בארות יצחק,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:01:24,מגשימים,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:01:24,מזור,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:01:24,מעש,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:01:24,נופך,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:01:24,נחלים,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:01:24,נחשונים,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:01:24,פתח תקווה,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:01:24,רינתיה,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:01:35,תל אביב - מרכז העיר,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:34:04,בת-ים,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:34:04,ראשון לציון - מערב,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:34:04,תל אביב - דרום העיר ויפו,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:34:12,אור יהודה,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:34:12,בארות יצחק,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:34:12,בית דגן,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:34:12,חמד,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:34:12,יהוד-מונוסון,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:34:12,כפר חב''ד,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:34:12,כפר סירקין,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:34:12,מגשימים,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:34:12,מעש,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:34:12,משמר השבעה,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:34:12,נחלים,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:34:12,סביון,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:34:12,פתח תקווה,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:34:12,צפריה,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:34:12,ראשון לציון - מזרח,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:34:21,גנות,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:35:17,אחיעזר,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:35:17,יגל,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:35:17,תעשיון צריפין,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:35:28,בית חנן,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:35:28,נטעים,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:35:28,נס ציונה,ירי רקטות וטילים,Gaza,github_csv
2023-11-07 21:35:28,פארק תעשיות פלמחים,ירי רקטות וטילים,Gaza,github_csv
2023-11-08 06:00:18,כיסופים,ירי רקטות וטילים,Gaza,github_csv
2023-11-08 09:12:09,כיסופים,ירי רקטות וטילים,Gaza,github_csv
2023-11-08 09:59:14,ערב אל עראמשה,ירי רקטות וטילים,FA,github_csv
2023-11-08 12:08:50,חולית,ירי רקטות וטילים,Gaza,github_csv
2023-11-08 12:08:50,סופה,ירי רקטות וטילים,Gaza,github_csv
2023-11-08 12:16:44,כיסופים,ירי רקטות וטילים,Gaza,github_csv
2023-11-08 14:09:19,חולית,ירי רקטות וטילים,Gaza,github_csv
2023-11-08 14:09:19,ניר יצחק,ירי רקטות וטילים,Gaza,github_csv
2023-11-08 14:09:19,סופה,ירי רקטות וטילים,Gaza,github_csv
2023-11-08 14:09:27,פרי גן,ירי רקטות וטילים,Gaza,github_csv
2023-11-08 14:59:24,ניר יצחק,ירי רקטות וטילים,Gaza,github_csv
2023-11-08 14:59:27,ישע,ירי רקטות וטילים,Gaza,github_csv
2023-11-08 14:59:27,מבטחים,ירי רקטות וטילים,Gaza,github_csv
2023-11-08 14:59:27,עמיעוז,ירי רקטות וטילים,Gaza,github_csv
2023-11-08 14:59:27,שדה ניצן,ירי רקטות וטילים,Gaza,github_csv
2023-11-08 15:16:22,כיסופים,ירי רקטות וטילים,Gaza,github_csv
2023-11-08 15:28:08,כיסופים,ירי רקטות וטילים,Gaza,github_csv
2023-11-08 17:29:18,כיסופים,ירי רקטות וטילים,Gaza,github_csv
2023-11-08 19:23:15,אביבים,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-08 19:23:15,ברעם,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-08 19:23:15,יראון,חדירת כלי טיס עוין,Lebanon,github_csv
2023-11-08 20:00:27,כיסופים,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 07:15:20,כיסופים,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 07:34:47,נחל עוז,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 09:56:29,"אשדוד - א,ב,ד,ה",ירי רקטות וטילים,Gaza,github_csv
2023-11-09 09:56:29,אשדוד - איזור תעשייה צפוני,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 09:56:29,"אשדוד - ג,ו,ז",ירי רקטות וטילים,Gaza,github_csv
2023-11-09 09:56:44,אזור תעשייה עד הלום,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 09:56:44,"אשדוד - ח,ט,י,יג,יד,טז",ירי רקטות וטילים,Gaza,github_csv
2023-11-09 09:56:44,"אשדוד -יא,יב,טו,יז,מרינה,סיט",ירי רקטות וטילים,Gaza,github_csv
2023-11-09 09:56:44,ניצן,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 14:00:34,עין השלושה,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 14:00:52,רעים,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 14:01:39,גן הדרום,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 14:01:39,גן יבנה,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 14:01:49,אזור תעשייה עד הלום,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 14:01:49,"אשדוד - ח,ט,י,יג,יד,טז",ירי רקטות וטילים,Gaza,github_csv
2023-11-09 14:01:49,שדה עוזיהו,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 14:01:49,שתולים,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 14:01:57,אשדוד - איזור תעשייה צפוני,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 14:01:57,"אשדוד - ג,ו,ז",ירי רקטות וטילים,Gaza,github_csv
2023-11-09 14:02:23,בית עזרא,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 14:02:23,ניצן,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 14:02:29,"אשדוד -יא,יב,טו,יז,מרינה,סיט",ירי רקטות וטילים,Gaza,github_csv
2023-11-09 15:35:27,שתולה,ירי רקטות וטילים,Lebanon,github_csv
2023-11-09 15:36:32,אבן מנחם,ירי רקטות וטילים,Lebanon,github_csv
2023-11-09 15:45:02,תקומה,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 15:45:11,זמרת,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 15:45:11,כפר מימון ותושיה,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 15:45:11,נחל עוז,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 15:45:11,סעד,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 15:45:11,עלומים,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 15:45:11,שובה,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 15:45:22,נתיבות,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 15:45:29,תקומה וחוות יזרעם,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 16:45:44,כיסופים,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 16:55:37,ניר עוז,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 16:55:37,נירים,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 19:29:06,אזור תעשייה שחורת,ירי רקטות וטילים,Yemen,github_csv
2023-11-09 19:29:06,אילות,ירי רקטות וטילים,Yemen,github_csv
2023-11-09 19:29:06,אילת,ירי רקטות וטילים,Yemen,github_csv
2023-11-09 19:30:10,אילות,ירי רקטות וטילים,Yemen,github_csv
2023-11-09 19:30:10,אילת,ירי רקטות וטילים,Yemen,github_csv
2023-11-09 20:44:42,מסלול,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 20:44:42,פדויים,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 20:44:42,רנן,ירי רקטות וטילים,Gaza,github_csv
2023-11-09 20:45:00,פטיש,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 02:43:05,כפר עזה,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 02:43:05,נחל עוז,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 02:43:05,סעד,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 02:43:05,עלומים,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 08:38:36,נירים,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 11:00:35,ניר עוז,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 12:48:13,נירים,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:10:49,כיסופים,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:30:37,גבעת שמואל,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:30:37,גני תקווה,ירי רקטות וטילים,Gaza,github_csv
2023-11-10 13:30:37,פתח תקווה,ירי רקטות וטילים,Gaza,github_csv
